chapter	verse	start_ms	end_ms	score	flag
1	1	4543	14409	0.939
1	2	14409	17972	0.957
1	3	17972	29139	0.982
1	4	29139	45529	0.981
1	5	45529	51973	0.972
1	6	51973	71306	0.970
1	7	71306	85195	0.922
1	8	85195	100104	0.956
1	9	100104	110591	0.979
1	10	110591	119336	0.980
1	11	119336	130523	0.967
1	12	130523	144292	0.981
1	13	144292	149355	0.986
1	14	149355	161303	0.963
1	15	161303	170449	0.969
1	16	170449	182897	0.973
1	17	182897	196065	0.965
1	18	196065	200508	0.972
1	19	200508	211375	0.976
1	20	211375	214397	0.954
1	21	214397	232548	0.974
2	1	2742	8625	0.969
2	2	8625	18551	0.980
2	3	18551	24754	0.978
2	4	24754	35721	0.979
2	5	35721	43445	0.983
2	6	43445	53251	0.963
2	7	53251	57933	0.951
2	8	57933	68899	0.932
2	9	68899	79686	0.978
2	10	79686	87650	0.985
2	11	87650	99917	0.982
2	12	99917	106221	0.967
2	13	106221	112984	0.996
3	1	2802	11409	0.965
3	2	11409	23779	0.977
3	3	23779	28883	0.973
3	4	28883	43774	0.979
3	5	43774	54663	0.970
3	6	54663	58386	0.974
3	7	58386	73958	0.990
3	8	73958	85127	0.952
3	9	85127	99918	0.983
3	10	99918	106963	0.975
4	1	2662	8606	0.972
4	2	8606	26839	0.971
4	3	26839	34184	0.917
4	4	34184	40109	0.988
4	5	40109	48314	0.986
4	6	48314	60703	0.973
4	7	60703	72071	0.971
4	8	72071	75233	0.997
4	9	75233	85621	0.975
4	10	85621	100271	0.958
4	11	100271	109077	0.986
4	12	109077	119245	0.973
4	13	119245	125909	0.960
4	14	125909	132033	0.985
5	1	2802	7965	0.950
5	2	7965	19412	0.961
5	3	19412	35081	0.983
5	4	35081	50490	0.982
5	5	50490	58555	0.981
5	6	58555	68921	0.961
5	7	68921	76265	0.959
5	8	76265	85411	0.949
5	9	85411	99059	0.969
5	10	99059	104362	0.958
5	11	104362	113267	0.982
6	1	2822	13149	0.954
6	2	13149	18673	0.964
6	3	18673	25277	0.956
6	4	25277	30641	0.985
6	5	30641	39787	0.977
6	6	39787	49734	0.974
6	7	49734	63543	0.943
6	8	63543	72970	0.985
6	9	72970	75761	0.988
6	10	75761	89481	0.952
6	11	89481	97827	0.947
6	12	97827	110735	0.984
6	13	110735	123964	0.978
6	14	123964	133791	0.956
6	15	133791	148120	0.987
7	1	2862	13169	0.956
7	2	13169	20283	0.949
7	3	20283	32902	0.980
7	4	32902	36444	0.983
7	5	36444	50914	0.975
7	6	50914	58599	0.985
7	7	58599	72668	0.984
7	8	72668	76110	0.970
7	9	76110	84916	0.965
7	10	84916	94862	0.941
7	11	94862	101206	0.945
7	12	101206	115056	0.964
7	13	115056	125763	0.987
7	14	125763	139291	0.973
8	1	2622	6245	0.982
8	2	6245	15351	0.914
8	3	15351	29962	0.972
8	4	29962	41150	0.972
8	5	41150	46914	0.993
8	6	46914	59223	0.940
8	7	59223	66658	0.948
8	8	66658	76116	0.978
8	9	76116	92027	0.982
8	10	92027	107378	0.982
8	11	107378	114804	0.987
8	12	114804	128053	0.967
8	13	128053	142524	0.977
8	14	142524	153772	0.981
8	15	153772	161878	0.988
8	16	161878	171875	0.979
8	17	171875	181912	0.972
8	18	181912	185355	0.982
8	19	185355	203568	0.969
8	20	203568	212014	0.990
8	21	212014	222902	0.976
8	22	222902	230287	0.977
8	23	230287	247259	0.982
9	1	2782	15250	0.961
9	2	15250	21154	0.948
9	3	21154	29680	0.952
9	4	29680	37806	0.960
9	5	37806	53396	0.955
9	6	53396	58499	0.939
9	7	58499	74130	0.973
9	8	74130	88900	0.973
9	9	88900	107312	0.921
9	10	107312	123903	0.953
9	11	123903	131949	0.985
9	12	131949	139523	0.989
9	13	139523	151802	0.950
9	14	151802	163049	0.973
9	15	163049	177379	0.966
9	16	177379	187606	0.964
9	17	187606	196451	0.961
10	1	2902	14570	0.958
10	2	14570	29541	0.937
10	3	29541	40948	0.947
10	4	40948	50495	0.974
10	5	50495	62663	0.981
10	6	62663	79515	0.981
10	7	79515	92003	0.951
