book	chapter	ms	bytes	sha256
PSA	62	106248	851325	cdbe45afb49fbe136cec45c6d7e68316c8e9d9a8ef23524dd98ecdb23b4a0f00
PSA	63	88296	707756	c69d80df91218e42ab77e4c486ddb65a2511427ae1cf15f625780b8da1f4dfb2
PSA	64	82536	661572	a11cfb8af1ce43e0a0de8da744c98e6f4ea722c132c02af5d83f95a18d624cb8
PSA	65	109104	874104	ab3a05f5a0e8c1971f14f0ca7e2354379baef6a995f93d8dee3e3de3933d0f7c
PSA	66	142848	1144106	a06ba1604dc2c5b4a56fdb554e6f294948b0cb3f8e43f206622a9fca536e7669
PSA	67	55944	448831	ea8ab74f17b20c260f4f9c1e6d5d0618dc33ddc0655edb2b3d0bed22cdaba665
PSA	68	295224	2363084	b09c8dfb3386f03de9195c2d55b8eed38fa4a07f2b2512a575430d15dc311b51
PSA	69	283536	2269670	635de52fdbe088c4c93d6c68a2cd756b9a4ab8cf956a185c88ec077c8e9f4d7f
PSA	70	55152	442561	5fabc57d1f5a80a4e15cf936514e052a7734fa1dbeed261a5c00e2ae9c9f6cdb
PSA	71	178752	1431244	c13d7dc5e62a8e6b77d24a99de49c984ae4055332ba0195a34569407993dd359
PSA	72	153384	1228325	389e51d7843e192b678734c9901df80c30a4aa4b13db5d939960632806ff1fc1
PSA	73	189288	1515672	3cb10225f705e979afa266387282ff0d9adb5395a8fadc87f72dee73e66207ec
PSA	74	179472	1437095	977948cdc29c8491f520d723ad0bd851b7b80c5c69e9f284585d503105319ac5
PSA	75	78120	626254	f278a9a12e90e448f75de9b2224ebb4e2726769297bf53d135842d6bd0073bff
PSA	76	88176	706712	8916da976889154a0346dbc63bf46c8f3ee2f7604ffe674859ef1df8cf76f376
PSA	77	169968	1361027	3694c7e417bce0b766fa545faf5369851458b3a812e3e47bf58f7411a4f1879d
PSA	78	496584	3973899	2088085f4d1b00f68b7e0cea0ec1f99d963fe439597ebb79a521958270cdcdb2
PSA	79	117120	938261	d164be44558920f6d5ad8e12d6c30c9b3eeb8d3c12b454a0ff87fbbcfb729fd1
PSA	80	151128	1210352	ce53be91a0eecb969bdedec4f9ae4fe0436693ee1338ccf50badf459491e5ab8
PSA	81	131424	1052782	d87edb51c83c381154e23347ab52cdb9f3752955d4bdc758ce3bc1e82cc67bc2
PSA	82	66192	530751	e18f3116f5fb66c6f53f79c32e92ff6a44c81373d1d12dd0a5e4432b5a2a5a3c
PSA	83	132792	1063649	d74512bf1623c7b8b4319772ea2379b445523d8c65c97417864668e51164a1cb
PSA	84	117696	942859	efbd9616ea83b74876c984b86101c525145b25fa9bad1a4143eee45a03266ded
PSA	85	96528	773585	7d306e95e2a1286e8d78f03f23fd3089f2cb188d86ffedc93c6d7b90d119a776
PSA	86	140305	1123835	903ac9ed013dc502763d2f16f29df5b14f19b3853f8cf097c2760e0b675889e1
PSA	87	59616	478297	27ca85466c92904b88a261680c8bc727d54a8a7eccb986b615e667ed04c7f0dd
PSA	88	148368	1188201	026295194c96a20498d29867f2c2ec4d7d5910caab7e3ee2d8e52bc5dffbbb65
PSA	89	375696	3006950	aa23597f8b901559e636f9a0bc50617157497b1a794b6e7c370a477368a25036
PSA	90	137376	1100220	93ff1505b0cca5c82396da702743679d09c567a1f46413cb24fb4b14cebc833d
PSA	91	118176	946620	35383427972f6287451e41db81a5783659e7b9c7be3bcf115244d943aff52657
PSA	92	110688	886852	d83cae2e56157ef239b316edd1f0ea68773c6c8909620f71a3d7ad770727c42a
PSA	93	50016	401392	0184252aba52f7c383b41d422b1889e72ad74bab6b59faca91a6c315ae2185f2
PSA	94	150576	1205964	f38459c8b40581cf2ffec53c2f445354bcd1d1008b5458b9bb191b0e3cc5c3b4
PSA	95	81480	653213	e32b56ae422e0e78ce09cacf473b3ecd0da56407c76ba57037f5bf912f668909
PSA	96	103968	833144	8bacc58b7559639cc8e6a556017d0f349998df5a39fbf4a2995e8b60a9eb33a9
PSA	97	95352	764181	ce081dcb45d8a136d75d63d67937f65ba197478d2e490ba362aed2f2117cb52f
PSA	98	77448	620821	1ccd8ea02c0a3438047970e90c9c0003b813f28e4cc4be6f390740d53dec4c38
PSA	99	85320	683933	c1db853c24bdee6c511a286c48c1361ac57f89a2885b7902aba2826e2b40f44f
PSA	100	44472	357092	cc76086ed134efc2f6d3ca5bc42a7113b59fdd6ddd667706e871b54072e97222
PSA	101	74640	598463	8118f972aabba4fcdb0318b5541e90b4f9982bd30238ec7d8c29861d60079cb7
PSA	102	212377	1700413	2381e7b0ed13fff3837b7ac5137878616c23e4f35842caa4d19c1b8c633f842e
PSA	103	165000	1321324	7fd69dc016eda19ece086405cf67e6feb32e120f294057fa64bbc5ea17350397
PSA	104	254472	2037079	fee616bff6beabb551f1337012a1cf8589f39dd6d127cafc566749daeff3dc65
PSA	105	303120	2426199	803ba7a5f52ade315d1fefe8c503e8bc6016068b3e6767cc5c2ea3f8eb7bc1d9
PSA	106	333504	2669242	fec82890a179b628dd7f0e21225bcabb4b9f0d0ff24091afd7bbd811e14afc1e
PSA	107	296760	2375417	03d0682a0d5239c4fb48bf4d8376ca83d70d096447d3a314bbd2a43cb8d7e2e6
PSA	108	102072	817892	a5efbedbc4889f607ad69d766efffdec668de4243ff7e4be0f24bccea6e61554
PSA	109	244056	1953696	a633c554bfb4e439b4495f1c560aafcdd32119bcbbe3dfa03fc43db442f01133
PSA	110	71640	574431	e96b1e6a466b6d8d75f4b11df75def586a1f53547b7c3d2c39cb8bb90e1102d7
PSA	111	90072	721970	b38a10f84de6be45961a005820be91c7abb56bbac372c3cda8ac5dc08d032740
PSA	112	80424	644648	2e7a0540701454e43edb3e841a98aa0eb809dca636c90b53c4c291184bd28bc4
PSA	113	59520	477464	ef6aa48432d3e16b606de280f98348bb9447fa0dfbeed08045b793599f54174b
PSA	114	53520	429399	62be91940ef676d2289a17899508efc90f1811fedba4fde83fcb203650db70d2
PSA	115	120696	966894	b1e077279cafab8b229b6b5a6cee90d2a43a9f90bdd269aa243b5bdc6d9c9681
PSA	116	123744	991345	b80d8a7a1ac77f3f8aa4a56337c76f982bf81f6d145efcc3f4e22fed59ebca14
PSA	117	19464	157098	ee677aa09468ece821daa1ad955c1c32788cbd03ce2b18f2583e36ded6a22072
PSA	118	172464	1381092	146d6dcc1492ce00f12175b83314ee1c51a932fe91d253d32fe77156cbbe2fd6
PSA	119	1163352	9308106	eddeee23c84e6b58f1279809ccf07d28e85d59a7fba029dad6ebf3645b7ae849
PSA	120	48408	388648	26cee757668f9a2e4dc78ef88d3d1bea91436f845206b34c6b07603167924e2e
PSA	121	51336	412053	919c0ca1d9ffb12efa119dfc647f6fad1b6755235e5e8baa6f2d11ac9409ec5c
PSA	122	64152	514453	683a61fcd42cb2cd5debff19a30bc606149e424dfe687bab4a12a34d09ecb265
PSA	123	45432	364824	fca4ca80aa3eddc14fd85d84a4f037f501b322f06ed6efbe808f331fe005cb0a
PSA	124	57096	458029	95653f57ca7ed6075c3e896fdcbcc5c30c3d101a14cb3dfd803c35733d138396
PSA	125	42792	343717	6b53bc103d5c31137be19d4735af19af0b3495d888a65c0a69702c010b56be21
PSA	126	55056	441728	572984ea376cd8b571402f5ab36b19317c61d4b2dcffe4486ebbbfd49b0303c1
PSA	127	51840	416024	18da2399a1eb1eb160e4ab4830654db9fbcdb6124852420007882bc971fc5c76
PSA	128	49200	394917	379093627b21ec1d21bfd56acac3ee4329cf25568f2a1faa5f804e93f1bea4e5
PSA	129	59760	479345	6eeaf3d302031dec974826e78a96c3887fb869344f205e85ca9f7cdf02b12eb6
PSA	130	54984	441102	3d2f74d8592cb04162bc60aee987475bc9531dcfec2108471b5ad9318b2dcac6
PSA	131	35376	284367	f5d899290bf0f5b24b3800c2dc6ac236ac524bfec9730cc62337fc4021edde3d
PSA	132	128496	1029170	a74350ac016bd979d4dbbccc0fec4a4fde0f78c6bf07b2937aba00d2057e7c9a
PSA	133	35448	284785	845a59989cc39a7802c398d9bc35f583536cdb5287c385e01a6c9a8d5d405c62
PSA	134	29784	239645	a95caa024087e54929b522333d3a712be752548a1a43e10f1faea8e3170473c0
PSA	135	148008	1185278	8e05d33503927e1a3f5ff003f492b7cd494f6e584037aab1a0c6b9bac41f502e
PSA	136	145968	1168977	da809e5f6bd131b7eaf28f02173bf2ada51db6a1db539a10d55caa1b867ad6f4
PSA	137	72073	577983	3f8a69b1a3c39964e63afe1ad963d3b94a55127fbc3d78668dd5109156d428c7
PSA	138	75648	606404	e1649b0ae50169b2f07fed2d0ed9b462faa79c1cb1978e365d81ecca34e800d5
PSA	139	178968	1433128	254da8b0151edc4671f494fa72aafa0b6a4f1814921d7df7b848f5c6aee89553
PSA	140	112440	900857	2969e82ffffdbc0d50f1b658188ae14eae43534dabfc362fd4e99f0809207bb2
PSA	141	100656	806607	c453d69159e1b3d0f8f410e14d848f6b80f95d728aa13009b19d31b69bf44156
PSA	142	71880	576311	528e334680814e8d87eb47e5baa1d12c3f726fbe9bd244537bad36250274e235
PSA	143	115272	923426	9b886e39d1250c9e3c0263184568bc24954b223810c0b94cf16cddd599a971fb
PSA	144	130152	1042545	c624a19d209b7ef61fc1c44ca651f67c82114f288fbd811f7db7a4881ee6cfcb
PSA	145	150624	1206385	c0f0d02cd476d04de9dae68f72d3a5af7fb4ecf34f06c27946a9f9e68eb52827
PSA	146	86664	694594	55ff7efadada5faee64d20a2154b1bf719e40a9995fc21c0864dc504f2e7d72a
PSA	147	135816	1087893	13b406a201c3c7af6b9693be0533f6215663f6bfee53c206a10a022c9997d9be
PSA	148	106800	855717	f1fba373e1ff8a965e0ae606c771b6f37ab0f5ae55ebdccf5dafae814ccb26e6
PSA	149	68088	546009	e868090260fabc5aab5ca3a41ba0bd7dfcc22719f303a3eff95f0b7eeb590910
PSA	150	48744	391155	490d8ac7c600cc86e0a8d501423a37ada99ff36a7d06fac15139f22641e56a4e
PRO	1	251904	2016593	e3af5259c9509169aa92ad0f7cbe40b0204a52fb903b41a19dcaf59f95f57a58
PRO	2	136032	1089559	6c9e19913d99ffd67b7d03da7ded316b3c5df5965e8ed7f30a92707c9f6e9c8c
PRO	3	230016	1841468	12a813fe73726fd00c40199a4ca23bfe77586b28e0b2fe1a65242a9076cf7deb
PRO	4	187152	1498532	64a4a309f2e404aabc45d80c3171570f96c91f3d2ef99633e43e9a8cb4b1625b
PRO	5	161904	1296449	8034f85b1a0297f470b4270e2478b0434bb32d210da747722f298e02d1a451ad
PRO	6	232200	1858813	7116a23aa63419f72a22b07dea4ada65bc809e20ceaa7c944c2722a3a31cf5e1
PRO	7	181416	1452557	1ec584820f4c223c39f50eafd7738e246818a5dfdfeeee287e2d020bdd5a5f5d
PRO	8	234264	1875322	5ab8900b1d1039c3111d51879990dd04edcafe968cecc0eb8ff664ec70c61b89
PRO	9	123672	990712	4ed9de3c647978ffacd50e25ef2e1722d121f48acf47a0988c501e98c89cd957
PRO	10	205920	1648583	6c8afc180164cb734bc2268ae9db6cafe14011610b91abfa3fb66f8d9e950b53
PRO	11	210720	1687035	1695431e605ec77ef2406c4be04c8d158027f918af68dcc30782d8e723807b2b
PRO	12	195336	1563946	623513bf74a5d9f2b63a6b93c095ddc8ac2ecc2f3b38db8feef62a7ff63859a9
PRO	13	170760	1367296	cbeaa653392ec2dcd0ed4d796f9c322b52b21d381c1dc0e500c58d05a2da4abc
PRO	14	223656	1790480	7add6821365aafae481f2da3e3e76d6646f90ebd716d7c1a545423826a78b0cb
PRO	15	216768	1735518	0de8149f60fbd8a5be889f735dfabe8c3489461c4316e3f2e7d09f04a081d426
PRO	16	226752	1815348	27e69b3ca06362ad702ce719379d866d93e5a0e92ed760f6f42f3f32d8cea165
PRO	17	196104	1570215	733c77588771f2f30ee577661aa0bef98aee87cab8466f2248d7ea07116c1e53
PRO	18	165984	1329262	a8f3dcc5b26d49a8a5e2810666a7712200d5d8592a6aa0902083662e56426c9c
PRO	19	202416	1620579	ca9a623ab49ddee39cf02a03daa81a7fb3d4d6b7081f533bd2c11bf0795a8315
PRO	20	202392	1620370	796a7019ebca8637e7350e1a572a1eaf0e40b31bf164724c0e51ad056b4e0414
PRO	21	212424	1700619	1ecf67db2c2fded820c6cd54bdeed186249e7b0dd477c53a3d5f9f5611faa83b
PRO	22	201504	1613265	505c35e75b2a07b8388a16da1bd422b6bf95a798d5e5f08984191e36fc43a9e6
PRO	23	231888	1856308	0edbaf43b5248ad0fba7b1188445b3cfce1f4de8bb9ec4e572950d734a33727a
PRO	24	230664	1846695	a9ef15d1936bc338962d50bcb25cab1f94cdbfa1f5e500e76aa5b1cadc3161d6
PRO	25	198744	1591322	8d7107ac005f0cf791ec881d007a5b71dbbd2a614766504beade3805d3e39eba
PRO	26	200376	1604279	1d4bf4c742aebbf2a7f739de4ee14270e2084c6376c8166dc3a0a3b6202317c4
PRO	27	202872	1624341	4d98e5c7f58e46f608703f73e5ff8f2e70f73961218fd93cc7855fff46c0110f
PRO	28	214464	1716919	4eacae99ea10c772f2345a4df77e221f72de7db56f4cd06861d61357a7861e81
PRO	29	186480	1493102	59bd1031fc29c851f2f7545cc057e61f68fd9df664195961e96122150f2898d9
PRO	30	265368	2124220	3cb95cca7e126eb49bb7f28e693214b04ffcd78d9e6a25a66080c6be590a6cfc
PRO	31	207624	1662375	f4df8f668a53bdb8b2cd291801e136909c2c1d24488fb505770e7e12853ac940
ECC	1	164976	1321103	622f8eec01329d518ce16fd3e56ac492a506f128b9100f56be456ec05800756b
ECC	2	319992	2561187	8107f0718a4093ab49758557d8081b8560dab6edefdd270c0713680d7b11f06d
ECC	3	212424	1700610	2686ba5c3e12922c55fd036ca9dbe76e596a1f58abccec365fa7bebb692c435f
ECC	4	167424	1340747	6fc91bbed73f09eb78b62025f7f1510117bd9c7b591221454875bfa45c55eed0
ECC	5	228792	1831640	4762374348bfccef3f256c60723eaabcf30e4cc786c38809300dfb4ad18c90b7
ECC	6	129840	1040025	e595b687f3cfd484bda6d6319029ae29988db908acd8186bc86914016b451b8e
ECC	7	234936	1880750	3b8971aa83382b6964ae7c44551214db07f7b67845ac6aae9d2717d33164aead
ECC	8	198768	1591522	de64126793b5851daf07577774bcf2b2867c00b7e3cbf8d9eae4a0acce91cc5e
ECC	9	246312	1971865	8450452e736e4821c8f351fadfd75637b5c16f79a33484fef4d3c525cb51c07b
ECC	10	178272	1427476	dacc7ea0ec73046a1f4892a71f00e64fbe549e0af617213b8883419eba1653e7
ECC	11	119568	957899	a0b99a8816c08ee7902df337ffbcad5f496decf9d0ac3d3f7c688d4b13a90c79
ECC	12	159744	1279310	bd108f26b29f91f67e21e50adf70ef9fd7761cbe562401b119d5b93824d20f58
SNG	1	163272	1307529	07c0978bfe28591b6aaffb16c101df6cec09937681dc1348599939e2594693d4
SNG	2	174456	1396972	261e542cf803b1e9266cec0b24736cf0144e8da15a6a131cae3ba18cb00515de
SNG	3	131544	1053619	05c52f014de42d4bfab4f49630dc1ff19a3284d5f7de67f56d61e4d7d2da231b
SNG	4	186120	1490177	d5deee1dff088de2b8be586221f896be1a095d8aad8a4c18fdca543b5a025eda
SNG	5	215760	1727369	1cc12bcaa25ddbd55dc541a5b612ddd10e61ef07c9d0342aaf4ae2eb6d102fe7
SNG	6	141768	1135539	910457ecf286bd1d4a6bf3184d6a0baaa84d42f738d658029b764937b633e658
SNG	7	139032	1113596	b23702530e1155ec357341e7c153b4739d670c64bc6d89ca5846d62c65d476e8
SNG	8	170448	1364789	6486b8bb51f080c98165b7115af11927bbb6e46f284795b9c648511294b6da95
ISA	1	357816	2863784	54645623f3734dabc142329f86e387ae96f99874ccd8450a67aaeb477942ac11
ISA	2	230856	1848143	87e98207124c1eb4cdd9847184904dcf1d41fff1350aef9eda835f0711a6b41e
ISA	3	254736	2039150	cb422cb6f5b2ad96f7d8996fb46b62a274384499f7be841c4c31eb038956fdb9
ISA	4	84072	673887	337d50ed677f5590c427a42d1920743cbba30de8a36cb1269ee36d9d0f99da8d
ISA	5	385128	3082377	f0b8732e99cd3a57643853df750334044dc40fd9b7da73c8802fbbfef50b3e22
ISA	6	170952	1368953	e3d7d2d8bd184e7eb7883c295483943dd904d328bbcecd582d19393218d789a3
ISA	7	264576	2117936	55e05937f1e9ae32137c45f08d8c6c64ad9b17777b6214c4fd1fe269b18a4bc8
ISA	8	245496	1965172	ba491a05b83b019eade6f06b8c91c957bc5f29a13bf4ba140373a94a1e4448bb
ISA	9	262608	2102053	40edabfef6fcd9775c0f02b77dc2e500581ccf657f5186e2f883d937a804a0f3
ISA	10	363288	2907673	5738542504bc827ece05c2ca13ce04f1d2502054268c002dc9d65ba9adcf5189
ISA	11	202176	1618687	80735604d4879b6c30945400a0df5b74bdf57e8918827a369f9992335b9be41b
ISA	12	65640	526350	159f2acb7e1275d8807ee6caf893210afc79d2e5ca433b66f97934a4442a6a7d
ISA	13	242544	1941560	512e0db19d47b01f503e62d7ad286c03b863748e190825184c58f4721ccfc86d
ISA	14	353736	2831186	7de638682eb78f85015f1a70b976bce9641dc25a959a5521a0632d30fe3b0603
ISA	15	123816	991748	6efcd295b7742027b3adae1ac7b080ba441fe0fb1f1fa90e79bad5312f0a3ef6
ISA	16	188088	1506047	d64cf9135628a7b043bf04637cb6e37ccd57dbdbfa59ef002d55bee1fe8801ba
ISA	17	175872	1408244	5279745525f6eb5db945031e0c3201fe4aa28522cad038e3179b82287e2c50a0
ISA	18	110016	881407	c4322f737c493f38bc124ae8bc2929e1fc6eef0235db07f76a04c28012dc37ab
ISA	19	292296	2339666	a92a0c194527fa4042bc6010b89660450736f114cbf7b1d9e43ea219f1029985
ISA	20	95688	766886	9609dc30ffb192d367c4e73ea4c5da1ece7273b91993d4130f63fb98638a8985
ISA	21	194664	1558500	22a4f8f5438b9bcbe14093ec14483e2884d300faf540929357225a6991b166bd
ISA	22	275136	2202367	48a1a1856be65f7f1be740948517936d0f335cc3b10dcff67ac52015cd458bd9
ISA	23	215136	1722340	02d70107154f3c802b53e081f451086ccccd216a5d85d7ad8651e6d5737bc2c7
ISA	24	237000	1897256	097d93630550fa16344744f5e1c77b0c5f9e5adb6d47d038f5517e29a40d9d65
ISA	25	154032	1233537	88047f5a6970d34066472d2dd3fe64bb6bc752e81c898825f9629c431b32f1ec
ISA	26	233568	1869880	c03d2759215164fe6debf00d9c9624dcdaea83ec373eee8582ea1f5e91319c15
ISA	27	162528	1301456	9f6dbf5e025fef2fe5db5aa30dbe90ec31a8e53eada922be8a6df5c9ae20c163
ISA	28	353880	2832231	d4516606a8c2ea7bc68efb462a6f7f0752c200f4313ec3db28c0e5fc9d1f577d
ISA	29	311400	2492430	e002ba96a73f325226af7894df9eed1c1ddc813e865bc47c14e78228897a5a84
ISA	30	412440	3300763	eaa844329167818ba52f793012560762222ac93793fdd078d55aa0e2e464f8d9
ISA	31	133224	1066980	527db073ecfa54127ff9d70c10db43d166e1a30f35ad4e68a3dbdfff630ca221
ISA	32	198768	1591519	50f6b32be20ad530a1143f18801f33d05f19e294bf9bb0d0fcba106be31d3484
ISA	33	258144	2066530	d78014ddfe63eb770ceab4aff41b94f4ea569f62328b25ea9f72f2706abb32eb
ISA	34	217200	1738850	5357c92222730576dc6ef2189d3033b79a5dcf1414a6023cfdf72b7cb45e9d70
ISA	35	120264	963327	aa3bce25abef4b98a7c64de7449c35090965d32d60665b1d3be33858f62316ce
ISA	36	320280	2563483	01acce920dcf4eb7d27dbc4b009b579be6673a19feddcaf77a4424e66dcf49fc
ISA	37	484824	3879846	705a9d94ea0f245bd9a86819822f9b1b140737c6a786f25f0ec2445963808467
ISA	38	256104	2050020	d214f516b5c1f8d46f7cd5f1ccf35ebb518ed9bb5ce3cd024ae82b6f6d1d82e2
ISA	39	125040	1001570	c08e65494dd1f80b93f1c533fac4cdcfc5db6329d0b741393eec9eba5396a243
ISA	40	343752	2751356	a2ebc6a070826a61368e0318c842181b23b44e8605b6794eb418ce014d0a1ad7
ISA	41	357816	2863787	82b433449c739309f02647aa0c026d4e9c0a0419325cb240c3ca825c18c33cf3
ISA	42	292848	2344055	d4aa6cb43571ed8aba528a69b4f9aff149d452581ba024f954d057c214035184
ISA	43	318216	2546974	0a7495e663ec45fc901bc14443eea72b5697a93d86cb071e7d45689eba003bf5
ISA	44	387792	3103696	319318fdeb5070e0688a5baab59d81be9e1999c92ba31b11fac7f55f2f0faf6a
ISA	45	331200	2650837	8bb5599ec3022e3d8fd89e4dabe87786750d0cf63113493d38af5998d0a9abc2
ISA	46	156432	1252763	42db01dedee38550e2da833d2a9d1308db98f01ea544475f3fa7dfc012c8d366
ISA	47	200904	1608447	5d2949802309970548f7bfe207f423c5ce53d1eae13c5767f4c8627bf5e2be3a
ISA	48	278808	2231833	7dcddbd3a245db6a1c5f92e8ae28395f9ec1dee492ab17b3daf32e3ce308ae35
ISA	49	373512	2989384	b87d8b17326ffaf523f4caa695e826f46824a03a6a9569e4de552c450e1234dc
ISA	50	176232	1411170	49679520326587b4acdce34e72a2cf243866b4122029dfb03bb8e635c503a279
ISA	51	322560	2581664	7aeb25b63367b9a637a0b2797420e672abd38075aa4d1322131c15366821a560
ISA	52	191256	1531333	e0534756af2cf5c1398727aee831dbe81741c7b5f3c785347a85c790558c2922
ISA	53	178272	1427470	301065c83fea5101c8301ec2030c67552faf2a59d7dc578f731377c0a4e5985e
ISA	54	209688	1678873	8922b989c7772d69d0e706a506e85a8f2b54576f61b7efe2e8b7ad436da253bf
ISA	55	174865	1400303	00f0cb3c2a0cb0ab92ca6422b6a2bf8db7ffdd4788b35ff1a40ac40afb8b53d9
ISA	56	160536	1285573	3b1e13e3bfc64fa6074eadcf5baeb63284a81033a778feae6bdd80db11e60a2e
ISA	57	258840	2071963	f69b7878ac961f71597933a34a8dd50521e926084add8b398bf7c90042dba1f0
ISA	58	232200	1858804	bb47693c9e1450f910febb46f11af3609b4b7c30cce6703716cc9cfa578abfd2
ISA	59	286008	2289302	0cc0522457848b0ad6fef83d922e92aaaff2778f2208e85d36849f39a593dc8e
ISA	60	275280	2203620	3d86c3217e0a35d6715a5b0c877f55021acbbc265ef35196d1d699fd0f207b10
ISA	61	174865	1400303	8468fa0695844bf8eb75e275f04695d10452da07e704cb247b16bd53dee16830
ISA	62	155760	1247330	f1a43ee35cb810bfac4ba08c202978a815bd800fa85d938c1b0004c33c46a661
ISA	63	258840	2071963	28362804decb0f58855320d68b6352252bbc7f2fa694dd7082ffbdd48f221c00
ISA	64	141744	1135317	9bcd691a4f120cf2c91afdd4f8867bc3f9493ead5e5e429ca55dd482b0e9241f
ISA	65	331872	2656270	ff8fa471831639f610d54e0d49c0a9eda058520816caa197bf3a06ec7b7986a5
ISA	66	357816	2863787	cb852a36740bb2442668786f915fa4c957642a87a67ee4010e301212146c9923
JER	1	233808	1871762	ebbacd0797da3e3b73964b3c2d8de5cec70b4ffb989d37421523131945347d28
JER	2	473808	3791657	a187831a1b86db489e663a3caf9e7cb7ea96ad95dcf10e892ca8cb553d70e30d
JER	3	360816	2887821	e7a885f144cb6d05274143f8c668e2c5e87c8eae1ba87b74269c2f25769ed9d2
JER	4	391944	3136924	e98fbdb6ab84d30ccdbd11e28f5902504786ec2425727eb6995c5f08b5741233
JER	5	392928	3144657	afd23c47f2fe91c611dcdc5041cea616c19c71a8ca02f5cc8cd5caeaa95829a8
JER	6	388080	3105995	2b38482569609515da71ee87d691e8e289e1e988c16f6fb88eaee7471db5c4d0
JER	7	434520	3477352	120648c9158ef75ebb2c7b40577a3bd5732afdb31d92f54bccb93389591d4fb5
JER	8	308496	2469234	4f53750c5302c31182cd4a48ea2ac998d8db0f97d25b0dc006b0b1c9db4205a5
JER	9	354672	2838710	1d348c0ad79f3e4362b40dc7387795764c3968ad811016560822ebc5e8d13f4c
JER	10	298128	2386273	55fdf676b85e7266f77e76a2e10bff2099b1f50d950b1c6204500ab35cb908d1
JER	11	326424	2612597	a041f077992c5db4f28de837a45a6181704e189c91d21c5fdd93bf62b40f2fcb
JER	12	239760	1919412	baca4375521fbedc381245cedeb845ab72463c2920fc400333d76034ee1579a1
JER	13	334416	2676545	01f1a720841bdb9943e4832f1b6ddd910c8adf4481679e273355c4f73bfa90ce
JER	14	322824	2583967	3f687f4b42e82efe2a84b8ba7bf88b06c9baa9d7d738bfc81b5df1929e8079bb
JER	15	300000	2401319	fa0e76d35ecc491fb70acc5fd67f3ef8456928fe8873f30c34861ab540112918
JER	16	297432	2380839	1adf16e847348157e5f694f10700da850ab22db7a0dc87a89a325188d73410b0
JER	17	356880	2856268	177510a2184af078a3253c3f19d9f9796a82e32586b67e55e32a303873643d29
JER	18	299184	2394841	6ba03e9d1523a171b8b6d44de44eb2e084ca903282eec5d5894d612c29141408
JER	19	226536	1813668	479d58ddd20b9dc35683df17d50ef0fb3af1c34a1d737f1feb12c8f1f541ab92
JER	20	263112	2106240	64aae774ad40faee73ba5792edb1e5de0469fa227c1a9b8fcd4532f0841f3df5
JER	21	211728	1695177	65b695902b505323f21a0e34ac4273798c9b536e1b453f0d36eaf11ac510e915
JER	22	377760	3023451	d76fe19f72ae3cabfe787be9c85a3550cfe407f3749d4663a1878ee48c0c49e3
JER	23	529296	4235742	3797f17c1fb2dfa708915025825eaf7e276fcd9f1b6b9b5554f7c8368db62220
JER	24	158424	1268650	44fccb4ad668850af1188f0c92e5a81a8455efc1554edd9601e5164442b4de07
JER	25	494232	3955082	22417316329ba1a2df3df89fa4dcc8e53e5ab56a34ac3c99ba811c57f71b00eb
JER	26	336264	2691383	cbaa871a49d11fadf77d919ec3c59f298d1d1051b53b6f230952c53a29f5df53
JER	27	319248	2555337	0f036e1595f12d494b36434758ce0a260348026c8cab2a93a25a49c77549b7f1
JER	28	237312	1899768	5394798bab184fafd8fac73f8d77157578a7b2d03e277d5cb21956f1f5c51185
JER	29	455568	3645793	6eed75c2a67a3c327b1a57fc6f67121e4c8d3ed453d25650733bf9f9c79b4226
JER	30	278640	2230374	8f2f80024b7404a1047e4ffd9320ccdadad524025af392551d6d347cefd0685f
JER	31	519528	4157584	ae71546100a08ca4fe2b1f575c2711e9816e6aecdeff3b2d8c075e4f59e6624b
JER	32	604008	4833424	c1fe3ccba36eb863b92a4ffe5ef9a414635b3062775c6b67219033e71df20239
JER	33	345336	2763899	2d6fee3a13ee7ee51b8ee551e3eea07b48aa1a2a93b70e16a360b362ef09e9b4
JER	34	357552	2861701	d6b6a3dd606986245c045fe13ef366f6c7d1b5555a6ddb416a9299fa7ea1f039
JER	35	290400	2324415	d9e072ab483c08456adb1cf0a57d4018ab610e5033aba85e7c82937e6b9987f1
JER	36	486576	3893851	e4aff82cb65f3fe0d5bc7f2e08f4da2b51ff502ad703cff2e3316a0bc54e09b6
JER	37	269304	2155768	c94de99b8e9e5960821f30d1ebc02297a2ca524b87f70415fa2b35ec82c50169
JER	38	421104	3370148	710d22c05ab0e5581db21f28d544c90b0c263cf618af21f48a961afbf9dec6bd
JER	39	240096	1922129	20f3080681e8383f5c72cd82cb088d71ac20eca2c7cba84b3b3b246b09fea41a
JER	40	293448	2348865	14a92cf679ae76f0ebb74ff25b8079635538c527365507cd4d39a4f6defb7cee
JER	41	254064	2033724	2721bb29d247410258e3e49f4be72915e0c28963f75355df32296b9c7047c508
JER	42	303504	2429322	e2d47ea087eab273bb8d03a2500953f9ce9d97004c293990a80e3feb112a423f
JER	43	191928	1536771	9cb179379bb8b54ed73a73465bf9e8cd941d90280b11e477064e95013179e01a
JER	44	484896	3880477	82e2dd97660ec0239c4be69fd6f5c819d9459772ab27fc8e745c820d825f5055
JER	45	74976	601169	d274f3dd70bb628529dc81d02a3300c893a8ef5da40f8a65be5b70abcc500cde
JER	46	363144	2906423	03c68bb26037afa3989bb124e7e091a09c086daf891837beaae857772a2d06ca
