book	chapter	ms	bytes	sha256
EXO	18	278952	2232500	234cf41029221dd75d1765a0cdc135887afe6505fed76fcf7304dfb402d8345f
EXO	19	284856	2279729	f3fb7e782fc751e64e5ce63e0a1c430e8daa47436e8e50122416c63e77ebcee2
EXO	20	249528	1997189	b9175807d634514d59ff9a4306eeabb2cba22766dbcfc3c3ddc58f8f00331937
EXO	21	360288	2883262	4fc2b0893b05b913a57349fb27b41c16f4b0c12ad56d2492a4c407592c10b0e6
EXO	22	307656	2462168	5afda66f6d09327323f269c08e0b6bbf0cb24f5a635b98a1dbcb6ef6af734a4e
EXO	23	344616	2757874	97716615ac62c5f14476b83cade2913f8a2e0387a41442c412007af9fbd01b20
EXO	24	201192	1610367	68cb0d3f1e7d085b5c6850e6a9d2326caadcba09a19272640cbdb31a34a976cd
EXO	25	351336	2811582	61fc2108189331a6b09b3f73753b28b909b270ff9448b271e5b20172e88c3c2d
EXO	26	377208	3018472	275ea431831ed342def0d21ea5770c56377dd4e245902efd25e211ab7860c3ac
EXO	27	268152	2146191	965de560a3ac0c97de949d21814786b88e831915672ebf2eec2c5a2f0a0d3124
EXO	28	523392	4188131	631209109904298c64cf909b94510482027e6810ed5c5d1996103e8e0c57ae96
EXO	29	556656	4454162	072ef2bec4c1be8b5a257e081144167e3932885da50bd9360fd214939097be7c
EXO	30	416064	3329433	e4b02f1bee09f63eb5fbda324455329eff7fdded2b07a9696b600831f9ee3ebf
EXO	31	200712	1606606	56ec97ac7441e7a1ed8cd5c8e419a4706d44a36df95fd1295f40a013848203e1
EXO	32	448608	3589822	a158349b787e8ad6ac544aba7ef2155324fc4725183e3dca655cb24f0d779a8b
EXO	33	304656	2438135	4851c7a94b5d24b4771c59f11537d4aef9d1db7498b6f60db2fd234fd0428c59
EXO	34	426408	3412189	457a08b4431d1785c4a993e733ba680dcd495dd3f9876a08a51a7d7b03e962de
EXO	35	379800	3039370	74ebc0329187a784d895d4f75f98c9638fff17fd23e2d6d27082058a945f0803
EXO	36	391008	3129022	343288edb479713691fd0cc51e87492a0cf23b6976aadba33e35dfe69198105a
EXO	37	304392	2436046	64724c999d85d001be784da68204dfac5acf66c737237eb2daec78a48ef21067
EXO	38	361656	2894129	690018ab5b0429532137838407b5c8325c14eb350db1f42cd752022138882cca
EXO	39	444216	3554713	ebf282c9042c45554a2be82f149c22a39d590ff4128bf82be9412e6508eb403f
EXO	40	309624	2477842	ea87a25249c47a44a2630e63244ebe3785b467b06306e6224004f61d89dd3ab1
LEV	1	221760	1775038	bb0a48c0698f8b8c127c6bd68fa027f5f6c198501aef00def5bf6a39ca5a2da3
LEV	2	212232	1698761	483daa288431ce6c74627df1d249ce00979953ddd1b204c45f3dba6a56b7bbb9
LEV	3	210744	1686849	f1993bce897a7c4878eb6c91ee7fdf634755927f5ce8dc84ed3b6e4112fb64f4
LEV	4	422664	3382300	3835292a5c52e43b09f0e19c4f47a9690c10180281dbc1e45e3e329c5cb9848b
LEV	5	294793	2359345	d62d162ef4a4fc38bcbcf38577e6155ac08e4c7c082302f921241025f2b4db45
LEV	6	389856	3119822	7d295cd46801eed6871ff8d841f01e93b9e1cddea34d15d124751af782f3352b
LEV	7	427584	3421588	a799a79d76f2420c1b2ae05861bc02b2fcd4e879ee2608955d99e48193bb649b
LEV	8	435840	3487626	be848cf82b146d8c698950dd8941ee8877d06b6b6c3612e366536c7208a4be8e
LEV	9	298728	2390692	cb40eb1840f94e7182020562286dc50af56c20f20969dbc69cbe6be89832b811
LEV	10	312192	2498529	1413544db9a6344a1469a29f8eca3e12cf44b014329fce3f5063a1452ca63805
LEV	11	475728	3806741	af3072abe8d0536ed47a1118a3177dcbee6d64b66da87b8a3ef8fdfffe78267f
LEV	12	126096	1009758	5e21744f831b37c84ba67712aea79048d5fa432ba4bce8a5ef68f1e0ad36d993
LEV	13	724296	5795182	8694a22dfad489867023f63d4ec448558a1e32a43bacdd8abc3f7b8f568e54f1
LEV	14	599664	4798140	ca15ae6e3b6c702a70a74732b8510fb30e5b130264b1dd14a65cae532cea23a6
LEV	15	330576	2645441	d939ba38af5674cfd18c8ed7cf7e82cf12fe1eb7b6758b6d8f77167c2715f599
LEV	16	438240	3506855	1be4a2243ea0af14d9313380b69e19e89322342a62851e7d5440ee75cec6b5ce
LEV	17	206280	1651116	71c25e68b02a6fcf80130b88ab6050ebd96f91ab52dec2ffbfce987f0fe25961
LEV	18	267048	2137203	d4901055da5c196734031c26ec52a7717b135422d7a723cdb9de55c53cb4e979
LEV	19	359880	2879916	dfcf89b052ca440df84f265f4828c6f65c8b63fbaaa6867e69200253c0d31ae8
LEV	20	360624	2885977	5e1ce79674909537c22487aa4da0755d866eb36d6d009b4a8b0796776e1c8f81
LEV	21	260400	2084122	fbc5b1c8f7148fd8c590bea933275fd19621130c3ea4b95807633dd00184072c
LEV	22	355345	2843763	a985378458c3b0284afd8aeb05e6fb00a739622b53e9376c46a2b74779bfe3ac
LEV	23	491856	3935681	4d9b65f21dddd48a3120897a22b3a8d9d96d895005bd5f970a2b98c00e1a93c6
LEV	24	228528	1829167	52c92f499f93809b60261ddb602824f902e316929ba01cf0cab417eb063aa6ed
LEV	25	569256	4554888	6a0cbdc5626e4a5a03d2035e5a7f3f6d8c776648d73914888ed97d1615d893cb
LEV	26	491208	3930666	12b06adf92b208cefb2ef5c053047ef6b15b4fc21e8520baafc92a051f825eda
LEV	27	365352	2923802	511092e929309d5aad5545a8f7562b06b0bba8afe8e8b64816e3c10dadf8e45a
NUM	1	409105	3273836	ab213fddbc77f1b71475a46936c1c3a9886b8406f05312867f857ca0a5d2ea08
NUM	2	293040	2345131	2171649d873fd24ef5946fbd7b415ad2cb2767e39e866e801e46900407f7a96b
NUM	3	490536	3925225	6b7b8881ac78aab603accdaa17daa66e6ba8de3b5b577852c1b33a192264f8ba
NUM	4	473424	3788344	44b6b8c8531d46e6221fb8bfb4b9f2c1afdd9ca713479816e292c8ee2724387f
NUM	5	354312	2835397	3d1dffad5b0fd16dc326e37a9eb72bcb56f3c01d9e168b24553d327e7bc87334
NUM	6	311328	2491625	2d066f9ba1aed76a9998c66cd64ab25ec5f934bb2ab20294555ed7858de569b4
NUM	7	883728	7070786	9e7c26be2e43621e4631600b41116a786d58227d21032a37d26ca68f110d1141
NUM	8	279000	2232909	a35b6871a1b87f3d826d95489f5892eaaeb9f1d6053ffda3154dc27ea063e775
NUM	9	256176	2050260	d3d3e226e76329b271f238644c84902d63872b8091b2a4b24a74bdd12104c418
NUM	10	332064	2657349	fd9c69a416bbc1247ba3a668a29545b669f8af099dc257e1b87a09e3fc56e3b7
NUM	11	407472	3260673	3c487a21b642b844d4ed4abd4e73ef1ed06dfd2d96a55e0e7b5371031d07d545
